# samples,smse,msll,nlpd,rmse,mae
28.00000000,1.17983144,-0.06366676,5.55816704,63.39599590,55.84423593
28.00000000,1.19250222,-0.06180543,5.55962274,63.73550693,56.17955267
28.00000000,1.19250222,-0.06180543,5.55962274,63.73550693,56.17955267
28.00000000,1.19250222,-0.06180543,5.55962274,63.73550693,56.17955267
31.00000000,1.19250222,-0.06180543,5.55962274,63.73550693,56.17955267
31.00000000,1.19851495,-0.07377195,5.55883719,63.89598581,56.37645107
31.00000000,1.19851495,-0.07377195,5.55883719,63.89598581,56.37645107
34.00000000,1.17393456,-0.13577000,5.54584829,63.23736872,55.55850579
34.00000000,1.17403092,-0.13609682,5.54552147,63.23996391,55.55697983
37.00000000,1.17161148,-0.19070691,5.54166341,63.17476807,55.41661955
37.00000000,1.17183753,-0.19125067,5.54111965,63.18086225,55.41676722
37.00000000,1.17183753,-0.19125067,5.54111965,63.18086225,55.41676722
37.00000000,1.17183753,-0.19125067,5.54111965,63.18086225,55.41676722
42.00000000,1.16766246,-0.21330550,5.53444575,63.06821009,55.31618590
42.00000000,1.16789642,-0.21407079,5.53368046,63.07452814,55.31092665
42.00000000,1.16789642,-0.21407079,5.53368046,63.07452814,55.31092665
45.00000000,1.14626801,-0.22410856,5.52174504,62.48775650,54.59830251
45.00000000,1.14621471,-0.22447723,5.52137636,62.48630388,54.59001338
45.00000000,1.14621471,-0.22447723,5.52137636,62.48630388,54.59001338
49.00000000,1.05627935,-0.17736077,5.48107619,59.98480357,52.04636157
49.00000000,1.05443888,-0.17920999,5.47922697,59.93252196,51.97085262
52.00000000,0.95962153,-0.15124417,5.43722213,57.17442918,49.33585557
52.00000000,0.95682163,-0.15503047,5.43343584,57.09095904,49.22791470
52.00000000,0.95682163,-0.15503047,5.43343584,57.09095904,49.22791470
52.00000000,0.95682163,-0.15503047,5.43343584,57.09095904,49.22791470
56.00000000,0.88328696,-0.14294135,5.39425710,54.85329943,46.98674206
56.00000000,0.88393988,-0.14252484,5.39467362,54.87356923,47.01608093
60.00000000,0.85280598,-0.13145389,5.37657644,53.89853550,45.97673047
60.00000000,0.84613056,-0.13771562,5.37031470,53.68717310,45.66746809
64.00000000,0.81411717,-0.14415431,5.34954109,52.66175210,44.35825528
64.00000000,0.80952104,-0.14911609,5.34457930,52.51288977,44.12914645
67.00000000,0.78066087,-0.16577844,5.32518070,51.56832806,42.85865844
67.00000000,0.77878378,-0.16877085,5.32218829,51.50629324,42.76975867
67.00000000,0.77878378,-0.16877085,5.32218829,51.50629324,42.76975867
70.00000000,0.74663048,-0.19242689,5.29797028,50.43182736,41.25601917
70.00000000,0.74663048,-0.19242689,5.29797028,50.43182736,41.25601917
70.00000000,0.74663048,-0.19242689,5.29797028,50.43182736,41.25601917
73.00000000,0.73324480,-0.20760858,5.28552951,49.97770883,40.62412922
73.00000000,0.73233378,-0.21029223,5.28284586,49.94665167,40.58286574
77.00000000,0.70702529,-0.23522732,5.26154890,49.07601856,39.60891719
77.00000000,0.70584511,-0.23890844,5.25786777,49.03504208,39.55013963
80.00000000,0.70614719,-0.24656434,5.25402944,49.04553371,39.57058543
