# samples,smse,msll,nlpd,rmse,mae
27.00000000,0.93432419,-0.48124343,5.24220323,47.10979328,35.52867886
27.00000000,0.93432419,-0.48124343,5.24220323,47.10979328,35.52867886
30.00000000,0.92238578,-0.58574083,5.23190236,46.80785098,34.82292772
30.00000000,0.92238578,-0.58574083,5.23190236,46.80785098,34.82292772
30.00000000,0.92238578,-0.58574083,5.23190236,46.80785098,34.82292772
34.00000000,0.90990991,-0.73078462,5.22151332,46.49021999,34.11519082
34.00000000,0.90990991,-0.73078462,5.22151332,46.49021999,34.11519082
34.00000000,0.90990991,-0.73078462,5.22151332,46.49021999,34.11519082
37.00000000,0.89803121,-0.84608351,5.21206082,46.18576240,33.48158121
37.00000000,0.89628175,-0.84827193,5.20987240,46.14075327,33.38732413
46.00000000,0.81577928,-0.83886224,5.15526848,44.01986828,31.18784821
46.00000000,0.81306170,-0.84211403,5.15201669,43.94648593,31.06031040
50.00000000,0.76186566,-0.45577535,5.11075670,42.54040322,29.92105093
50.00000000,0.76186566,-0.45577535,5.11075670,42.54040322,29.92105093
50.00000000,0.76186566,-0.45577535,5.11075670,42.54040322,29.92105093
50.00000000,0.76186566,-0.45577535,5.11075670,42.54040322,29.92105093
54.00000000,0.76412852,-0.33715772,5.11359034,42.60353223,29.88402405
54.00000000,0.76412852,-0.33715772,5.11359034,42.60353223,29.88402405
59.00000000,0.72519090,-0.30079644,5.07745217,41.50386817,28.37928008
59.00000000,0.72426944,-0.30207800,5.07617060,41.47749151,28.34901907
59.00000000,0.72426944,-0.30207800,5.07617060,41.47749151,28.34901907
63.00000000,0.71643944,-0.29964607,5.06405782,41.25267781,27.86424595
63.00000000,0.71643944,-0.29964607,5.06405782,41.25267781,27.86424595
63.00000000,0.71643944,-0.29964607,5.06405782,41.25267781,27.86424595
63.00000000,0.71643944,-0.29964607,5.06405782,41.25267781,27.86424595
63.00000000,0.71643944,-0.29964607,5.06405782,41.25267781,27.86424595
66.00000000,0.71255991,-0.30384253,5.05759986,41.14083431,27.67576230
66.00000000,0.71255991,-0.30384253,5.05759986,41.14083431,27.67576230
72.00000000,0.70322984,-0.31576430,5.04374659,40.87060317,27.26183415
72.00000000,0.70025552,-0.32047249,5.03903840,40.78408016,27.15490928
72.00000000,0.70025552,-0.32047249,5.03903840,40.78408016,27.15490928
77.00000000,0.68813514,-0.34501742,5.02008370,40.42958373,26.77794159
77.00000000,0.68742207,-0.34584897,5.01925215,40.40863109,26.77766080
77.00000000,0.68742207,-0.34584897,5.01925215,40.40863109,26.77766080
77.00000000,0.68742207,-0.34584897,5.01925215,40.40863109,26.77766080
77.00000000,0.68742207,-0.34584897,5.01925215,40.40863109,26.77766080
81.00000000,0.68237326,-0.36856139,5.00719733,40.25996602,26.64058809
81.00000000,0.68213132,-0.36862074,5.00713798,40.25282816,26.65628338
84.00000000,0.67964781,-0.38239701,4.99909931,40.17948490,26.49603674
84.00000000,0.67980451,-0.38191742,4.99957890,40.18411652,26.51373670
84.00000000,0.67980451,-0.38191742,4.99957890,40.18411652,26.51373670
84.00000000,0.67980451,-0.38191742,4.99957890,40.18411652,26.51373670
84.00000000,0.67980451,-0.38191742,4.99957890,40.18411652,26.51373670
87.00000000,0.67915887,-0.38346342,4.99803291,40.16502967,26.47847490
87.00000000,0.67771137,-0.39634346,4.99312742,40.12220448,26.40744211
88.00000000,0.67695325,-0.40130227,4.99116792,40.09975695,26.37772847
88.00000000,0.67695325,-0.40130227,4.99116792,40.09975695,26.37772847
88.00000000,0.67695325,-0.40130227,4.99116792,40.09975695,26.37772847
88.00000000,0.67695325,-0.40130227,4.99116792,40.09975695,26.37772847
90.00000000,0.67511047,-0.41152968,4.98716800,40.04514065,26.31103468
90.00000000,0.67511047,-0.41152968,4.98716800,40.04514065,26.31103468
90.00000000,0.67511047,-0.41152968,4.98716800,40.04514065,26.31103468
90.00000000,0.67511047,-0.41152968,4.98716800,40.04514065,26.31103468
92.00000000,0.67328987,-0.42167955,4.98331242,39.99110844,26.24547533
92.00000000,0.67328987,-0.42167955,4.98331242,39.99110844,26.24547533
94.00000000,0.67130698,-0.43298560,4.97929527,39.93217665,26.17546148
94.00000000,0.67130698,-0.43298560,4.97929527,39.93217665,26.17546148
94.00000000,0.67130698,-0.43298560,4.97929527,39.93217665,26.17546148
97.00000000,0.67075698,-0.43442239,4.97785847,39.91581526,26.14594833
97.00000000,0.65892948,-0.45875157,4.96013673,39.56233088,25.56725926
97.00000000,0.65892948,-0.45875157,4.96013673,39.56233088,25.56725926
97.00000000,0.65892948,-0.45875157,4.96013673,39.56233088,25.56725926
100.00000000,0.64962908,-0.47350584,4.94165663,39.28213943,24.73110075
103.00000000,0.64962908,-0.47350584,4.94165663,39.28213943,24.73110075
103.00000000,0.64680719,-0.47814755,4.93193375,39.19672864,24.55023600
103.00000000,0.64680719,-0.47814755,4.93193375,39.19672864,24.55023600
103.00000000,0.64680719,-0.47814755,4.93193375,39.19672864,24.55023600
105.00000000,0.64527261,-0.48172017,4.92599848,39.15020294,24.49542563
105.00000000,0.64527261,-0.48172017,4.92599848,39.15020294,24.49542563
105.00000000,0.64527261,-0.48172017,4.92599848,39.15020294,24.49542563
105.00000000,0.64527261,-0.48172017,4.92599848,39.15020294,24.49542563
109.00000000,0.64273929,-0.49508678,4.91255315,39.07327617,24.39125540
109.00000000,0.64226293,-0.49594182,4.91169811,39.05879398,24.38546209
113.00000000,0.63785379,-0.51231534,4.89836853,38.92449359,24.25114381
113.00000000,0.63785379,-0.51231534,4.89836853,38.92449359,24.25114381
113.00000000,0.63785379,-0.51231534,4.89836853,38.92449359,24.25114381
118.00000000,0.63746511,-0.52781197,4.89018348,38.91263251,24.14864804
118.00000000,0.63746511,-0.52781197,4.89018348,38.91263251,24.14864804
118.00000000,0.63746511,-0.52781197,4.89018348,38.91263251,24.14864804
122.00000000,0.63588789,-0.53916872,4.88903450,38.86446370,24.07334817
122.00000000,0.63588789,-0.53916872,4.88903450,38.86446370,24.07334817
125.00000000,0.62017612,-0.56781720,4.86896294,38.38132148,23.67508222
125.00000000,0.61906553,-0.56980497,4.86697517,38.34694011,23.63960431
128.00000000,0.61906553,-0.56980497,4.86697517,38.34694011,23.63960431
128.00000000,0.57599146,-0.61924717,4.80427369,36.98881544,22.25331585
131.00000000,0.56237252,-0.61611067,4.77980581,36.54891165,21.61005514
131.00000000,0.56131041,-0.62258837,4.77332811,36.51438160,21.55960704
131.00000000,0.56131041,-0.62258837,4.77332811,36.51438160,21.55960704
131.00000000,0.56131041,-0.62258837,4.77332811,36.51438160,21.55960704
132.00000000,0.56072320,-0.62098320,4.76877806,36.49527705,21.53383295
