# samples,smse,msll,nlpd,rmse,mae
20.00000000,0.84379258,0.04608449,5.64359542,59.12283622,49.62561150
20.00000000,0.84379258,0.04608449,5.64359542,59.12283622,49.62561150
20.00000000,0.84379258,0.04608449,5.64359542,59.12283622,49.62561150
24.00000000,0.83968055,0.01588449,5.63123101,58.97859963,49.38797491
24.00000000,0.83824896,0.01513451,5.63048103,58.92830106,49.32028773
24.00000000,0.83824896,0.01513451,5.63048103,58.92830106,49.32028773
27.00000000,0.83056788,-0.01715260,5.61875138,58.65769281,48.83912311
27.00000000,0.83056788,-0.01715260,5.61875138,58.65769281,48.83912311
30.00000000,0.82451638,-0.06029351,5.60774059,58.44361276,48.35880594
30.00000000,0.82302064,-0.06121094,5.60682316,58.39057798,48.28575601
30.00000000,0.82302064,-0.06121094,5.60682316,58.39057798,48.28575601
30.00000000,0.82302064,-0.06121094,5.60682316,58.39057798,48.28575601
34.00000000,0.81827283,-0.12430362,5.59162983,58.22191378,47.99472919
34.00000000,0.81827283,-0.12430362,5.59162983,58.22191378,47.99472919
38.00000000,0.81827283,-0.12430362,5.59162983,58.22191378,47.99472919
38.00000000,0.81013451,-0.19446456,5.57436401,57.93166052,47.48612282
38.00000000,0.81013451,-0.19446456,5.57436401,57.93166052,47.48612282
40.00000000,0.80702987,-0.23045193,5.56723633,57.82054948,47.32276820
40.00000000,0.80529730,-0.23179823,5.56589003,57.75845024,47.24941404
40.00000000,0.80529730,-0.23179823,5.56589003,57.75845024,47.24941404
44.00000000,0.80123984,-0.30484971,5.55052687,57.61275959,47.08131172
44.00000000,0.80123984,-0.30484971,5.55052687,57.61275959,47.08131172
49.00000000,0.79284915,-0.39504582,5.53422543,57.31030147,46.53948527
49.00000000,0.79080357,-0.39956631,5.52970494,57.23632238,46.45607943
49.00000000,0.79080357,-0.39956631,5.52970494,57.23632238,46.45607943
49.00000000,0.79080357,-0.39956631,5.52970494,57.23632238,46.45607943
52.00000000,0.78889913,-0.45662005,5.51940877,57.16736167,46.26869985
52.00000000,0.78728559,-0.45819766,5.51783116,57.10886915,46.19572206
57.00000000,0.78728559,-0.45819766,5.51783116,57.10886915,46.19572206
57.00000000,0.77222392,-0.56362212,5.49496156,56.55995231,45.31171784
57.00000000,0.77222392,-0.56362212,5.49496156,56.55995231,45.31171784
61.00000000,0.75417663,-0.64790156,5.47938443,55.89512674,44.30336921
61.00000000,0.74957910,-0.65525005,5.47203594,55.72449534,44.05881152
61.00000000,0.74957910,-0.65525005,5.47203594,55.72449534,44.05881152
65.00000000,0.72420598,-0.75085030,5.44740058,54.77324391,42.69568798
65.00000000,0.72420598,-0.75085030,5.44740058,54.77324391,42.69568798
68.00000000,0.72527950,-0.75223050,5.44602039,54.81382523,42.76893016
68.00000000,0.70186336,-0.82586085,5.42680452,53.92171483,41.50029062
72.00000000,0.70186336,-0.82586085,5.42680452,53.92171483,41.50029062
72.00000000,0.68204095,-0.92380494,5.40320928,53.15481796,40.29949035
72.00000000,0.68204095,-0.92380494,5.40320928,53.15481796,40.29949035
72.00000000,0.68204095,-0.92380494,5.40320928,53.15481796,40.29949035
76.00000000,0.66869685,-1.02041500,5.38224828,52.63226345,39.23695411
76.00000000,0.66869685,-1.02041500,5.38224828,52.63226345,39.23695411
76.00000000,0.66869685,-1.02041500,5.38224828,52.63226345,39.23695411
80.00000000,0.65923533,-1.11806926,5.36080775,52.25858526,38.31308355
80.00000000,0.65923533,-1.11806926,5.36080775,52.25858526,38.31308355
83.00000000,0.65153350,-1.18717876,5.34396193,51.95242050,37.57965950
86.00000000,0.64975055,-1.23763637,5.33155782,51.88128649,37.42107894
86.00000000,0.64853389,-1.23966548,5.32952871,51.83268986,37.33119779
86.00000000,0.64853389,-1.23966548,5.32952871,51.83268986,37.33119779
89.00000000,0.64506322,-1.28088134,5.31714166,51.69381092,36.99235475
89.00000000,0.64385181,-1.28299987,5.31502312,51.64524847,36.90093631
89.00000000,0.64385181,-1.28299987,5.31502312,51.64524847,36.90093631
89.00000000,0.64385181,-1.28299987,5.31502312,51.64524847,36.90093631
92.00000000,0.64063197,-1.34831433,5.30198734,51.51594998,36.59721745
92.00000000,0.64063197,-1.34831433,5.30198734,51.51594998,36.59721745
96.00000000,0.64063197,-1.35182347,5.29847820,51.51594998,36.59721745
