# samples,smse,msll,nlpd,rmse,mae
17.00000000,1.46920820,-9.97684680,13.75210095,78.01517411,52.79628704
17.00000000,1.46920820,-9.97684680,13.75210095,78.01517411,52.79628704
20.00000000,1.46860330,-2.44167498,13.92863226,77.99911232,52.73899500
20.00000000,1.46860330,-2.44167498,13.92863226,77.99911232,52.73899500
20.00000000,1.46860330,-2.44167498,13.92863226,77.99911232,52.73899500
22.00000000,1.46898527,-3.06696192,14.04245451,78.00925497,52.78197910
24.00000000,1.46898527,-3.06696192,14.04245451,78.00925497,52.78197910
24.00000000,1.46864991,-2.95742289,14.14537442,78.00035011,52.74525198
24.00000000,1.46864991,-2.95742289,14.14537442,78.00035011,52.74525198
24.00000000,1.46864991,-2.95742289,14.14537442,78.00035011,52.74525198
27.00000000,1.46825876,-2.47299920,14.29544110,77.98996239,52.70337021
27.00000000,1.46825876,-2.47299920,14.29544110,77.98996239,52.70337021
30.00000000,1.46782015,-1.54672301,14.44608299,77.97831264,52.62455380
30.00000000,1.46782015,-1.54672301,14.44608299,77.97831264,52.62455380
30.00000000,1.46782015,-1.54672301,14.44608299,77.97831264,52.62455380
34.00000000,1.46790806,-2.56459774,14.68288733,77.98064765,52.64878380
34.00000000,1.46790806,-2.56459774,14.68288733,77.98064765,52.64878380
34.00000000,1.46790806,-2.56459774,14.68288733,77.98064765,52.64878380
37.00000000,1.46780897,-3.47536586,14.89356857,77.97801546,52.64614361
37.00000000,1.46780897,-3.47536586,14.89356857,77.97801546,52.64614361
40.00000000,1.46781428,-3.98533046,15.13729518,77.97815656,52.64663574
40.00000000,1.46781428,-3.98533046,15.13729518,77.97815656,52.64663574
40.00000000,1.46781428,-3.98533046,15.13729518,77.97815656,52.64663574
40.00000000,1.46781428,-3.98533046,15.13729518,77.97815656,52.64663574
43.00000000,1.46733273,-2.45382025,15.38635424,77.96536432,52.62754847
43.00000000,1.46733273,-2.45382025,15.38635424,77.96536432,52.62754847
46.00000000,1.45081278,1.28100143,15.42861408,77.52523588,52.28799759
46.00000000,1.45081278,1.28100143,15.42861408,77.52523588,52.28799759
51.00000000,1.21683025,7.54860911,13.24788352,70.99902889,47.69962702
51.00000000,1.21763991,7.55539436,13.25466878,71.02264595,47.72497972
51.00000000,1.21763991,7.55539436,13.25466878,71.02264595,47.72497972
55.00000000,1.15972285,6.90184474,12.50321325,69.31297133,46.39754119
55.00000000,1.15972285,6.90184474,12.50321325,69.31297133,46.39754119
59.00000000,1.15972285,6.86029787,12.46166639,69.31297133,46.39754119
59.00000000,1.04874579,5.78090641,11.37076449,65.91321938,43.51193898
59.00000000,1.04874579,5.78090641,11.37076449,65.91321938,43.51193898
63.00000000,0.93404242,4.71255657,10.31382943,62.20434353,40.69817832
63.00000000,0.93404242,4.71255657,10.31382943,62.20434353,40.69817832
63.00000000,0.93404242,4.71255657,10.31382943,62.20434353,40.69817832
67.00000000,0.83140060,3.79288975,9.40854082,58.68709006,38.20746536
67.00000000,0.83140060,3.79288975,9.40854082,58.68709006,38.20746536
67.00000000,0.83140060,3.79288975,9.40854082,58.68709006,38.20746536
70.00000000,0.71476298,2.85283767,8.49273832,54.41497509,35.37919157
70.00000000,0.71476298,2.85283767,8.49273832,54.41497509,35.37919157
73.00000000,0.65675277,2.38567528,8.03459988,52.16009408,34.02182499
73.00000000,0.65675277,2.38567528,8.03459988,52.16009408,34.02182499
76.00000000,0.53591315,1.52054470,7.18781138,47.11775817,30.83480225
76.00000000,0.53591315,1.52054470,7.18781138,47.11775817,30.83480225
76.00000000,0.53591315,1.52054470,7.18781138,47.11775817,30.83480225
80.00000000,0.49336822,1.14029674,6.82618316,45.20880164,29.36230639
80.00000000,0.49336822,1.14029674,6.82618316,45.20880164,29.36230639
80.00000000,0.49336822,1.14029674,6.82618316,45.20880164,29.36230639
83.00000000,0.48958962,1.03783532,6.73641476,45.03534663,29.19669471
83.00000000,0.48958962,1.03783532,6.73641476,45.03534663,29.19669471
83.00000000,0.48958962,1.03783532,6.73641476,45.03534663,29.19669471
86.00000000,0.48257680,0.92301618,6.63364532,44.71164324,28.87357319
86.00000000,0.48257680,0.92301618,6.63364532,44.71164324,28.87357319
89.00000000,0.47913605,0.84475623,6.55874987,44.55196200,28.77203533
89.00000000,0.47913605,0.84475623,6.55874987,44.55196200,28.77203533
89.00000000,0.47913605,0.84475623,6.55874987,44.55196200,28.77203533
93.00000000,0.46344145,0.68737319,6.40735310,43.81621363,28.16761551
93.00000000,0.46402818,0.68343199,6.40341190,43.84394141,28.19984679
93.00000000,0.46402818,0.68343199,6.40341190,43.84394141,28.19984679
98.00000000,0.44628255,0.51185695,6.23918939,42.99741682,27.34901582
98.00000000,0.44705277,0.50070809,6.22804053,43.03450442,27.39248207
98.00000000,0.44705277,0.50070809,6.22804053,43.03450442,27.39248207
98.00000000,0.44705277,0.50070809,6.22804053,43.03450442,27.39248207
102.00000000,0.44336961,0.41953422,6.15476182,42.85686216,27.21254560
102.00000000,0.44461317,0.42445422,6.15968181,42.91692222,27.25655676
105.00000000,0.44461317,0.42445422,6.15968181,42.91692222,27.25655676
105.00000000,0.44378845,0.37300145,6.11952922,42.87710040,27.23473062
105.00000000,0.44378845,0.37300145,6.11952922,42.87710040,27.23473062
105.00000000,0.44378845,0.37300145,6.11952922,42.87710040,27.23473062
107.00000000,0.44328521,0.34388544,6.09500195,42.85278291,27.20737516
107.00000000,0.44328521,0.34388544,6.09500195,42.85278291,27.20737516
107.00000000,0.44328521,0.34388544,6.09500195,42.85278291,27.20737516
114.00000000,0.43656045,0.22958857,6.00410581,42.52649639,27.06724643
114.00000000,0.43661138,0.22980705,6.00432429,42.52897690,27.06898841
118.00000000,0.43777608,0.21484156,5.98251064,42.58566415,27.25964067
118.00000000,0.43807112,0.21127993,5.97894900,42.60001200,27.26976913
118.00000000,0.43807112,0.21127993,5.97894900,42.60001200,27.26976913
122.00000000,0.43746547,0.21717366,5.95834945,42.57055357,27.12302649
122.00000000,0.43813635,0.19997979,5.94115558,42.60318331,27.14360857
122.00000000,0.43813635,0.19997979,5.94115558,42.60318331,27.14360857
127.00000000,0.39178030,-0.00864711,5.72158353,40.28642263,25.99555191
127.00000000,0.39217622,-0.00775671,5.72247393,40.30677379,26.00612390
127.00000000,0.39217622,-0.00775671,5.72247393,40.30677379,26.00612390
131.00000000,0.31951520,-0.32633822,5.41813393,36.38171510,24.46276654
131.00000000,0.31977448,-0.32624968,5.41822247,36.39647385,24.46312081
134.00000000,0.26826476,-0.53349411,5.21997629,33.33644031,23.23411051
134.00000000,0.26829345,-0.53340193,5.22006847,33.33822256,23.23476544
134.00000000,0.26829345,-0.53340193,5.22006847,33.33822256,23.23476544
134.00000000,0.26829345,-0.53340193,5.22006847,33.33822256,23.23476544
138.00000000,0.25050432,-0.59837208,5.14771900,32.21402700,22.72211950
138.00000000,0.25070888,-0.60558479,5.14050630,32.22717712,22.72938349
142.00000000,0.25070888,-0.60558479,5.14050630,32.22717712,22.72938349
142.00000000,0.25070717,-0.60082178,5.12707139,32.22706768,22.72168657
142.00000000,0.25070717,-0.60082178,5.12707139,32.22706768,22.72168657
145.00000000,0.24968196,-0.60494933,5.11204039,32.16110724,22.62809972
145.00000000,0.24968196,-0.60494933,5.11204039,32.16110724,22.62809972
145.00000000,0.24968196,-0.60494933,5.11204039,32.16110724,22.62809972
149.00000000,0.24908079,-0.60567942,5.10023094,32.12236633,22.58691685
149.00000000,0.24935454,-0.60834867,5.09756170,32.14001327,22.59372207
149.00000000,0.24935454,-0.60834867,5.09756170,32.14001327,22.59372207
152.00000000,0.24915739,-0.60866363,5.08794449,32.12730507,22.57132888
152.00000000,0.24915739,-0.60866363,5.08794449,32.12730507,22.57132888
156.00000000,0.24784037,-0.61127926,5.07109734,32.04228196,22.39909136
156.00000000,0.24784066,-0.61042583,5.07195077,32.04230063,22.39898516
156.00000000,0.24784066,-0.61042583,5.07195077,32.04230063,22.39898516
159.00000000,0.24678970,-0.61191204,5.06032923,31.97429137,22.24877663
159.00000000,0.24678970,-0.61191204,5.06032923,31.97429137,22.24877663
163.00000000,0.24548047,-0.61430800,5.04650922,31.88936559,22.07696360
163.00000000,0.24570663,-0.61407245,5.04674478,31.90405201,22.08362664
166.00000000,0.24486078,-0.61358662,5.03973839,31.84908985,21.97645134
166.00000000,0.24511943,-0.61528449,5.03804053,31.86590691,21.98306229
169.00000000,0.24434707,-0.61787804,5.02889809,31.81566290,21.85596122
169.00000000,0.24434707,-0.61787804,5.02889809,31.81566290,21.85596122
172.00000000,0.24334082,-0.62161305,5.01932826,31.75008529,21.69734278
172.00000000,0.24334082,-0.62161305,5.01932826,31.75008529,21.69734278
172.00000000,0.24334082,-0.62161305,5.01932826,31.75008529,21.69734278
176.00000000,0.24201947,-0.62477557,5.00934362,31.66376558,21.50139625
176.00000000,0.24223408,-0.62625125,5.00786793,31.67780158,21.50329401
176.00000000,0.24223408,-0.62625125,5.00786793,31.67780158,21.50329401
176.00000000,0.24223408,-0.62625125,5.00786793,31.67780158,21.50329401
179.00000000,0.24167272,-0.62940474,5.00026557,31.64107491,21.38374754
179.00000000,0.24167272,-0.62940474,5.00026557,31.64107491,21.38374754
179.00000000,0.24167272,-0.62940474,5.00026557,31.64107491,21.38374754
182.00000000,0.24119721,-0.63290845,4.99278857,31.60993136,21.27841541
182.00000000,0.24119721,-0.63290845,4.99278857,31.60993136,21.27841541
185.00000000,0.24105623,-0.63554326,4.98660215,31.60069162,21.21082671
185.00000000,0.24105623,-0.63554326,4.98660215,31.60069162,21.21082671
188.00000000,0.24100084,-0.63811638,4.98085023,31.59706118,21.17376561
188.00000000,0.24100084,-0.63811638,4.98085023,31.59706118,21.17376561
188.00000000,0.24100084,-0.63811638,4.98085023,31.59706118,21.17376561
188.00000000,0.24100084,-0.63811638,4.98085023,31.59706118,21.17376561
191.00000000,0.24007456,-0.64382621,4.97235429,31.53628118,20.98524726
191.00000000,0.24007456,-0.64382621,4.97235429,31.53628118,20.98524726
191.00000000,0.24007456,-0.64382621,4.97235429,31.53628118,20.98524726
191.00000000,0.24007456,-0.64382621,4.97235429,31.53628118,20.98524726
195.00000000,0.23992294,-0.64814363,4.96456179,31.52632134,20.90832294
195.00000000,0.24013305,-0.64802241,4.96468301,31.54012289,20.91209011
198.00000000,0.23966052,-0.65192837,4.95826868,31.50907543,20.85308313
198.00000000,0.23987807,-0.65299350,4.95720355,31.52337301,20.85221881
202.00000000,0.23985391,-0.65333436,4.95374530,31.52178567,20.84994309
202.00000000,0.24013282,-0.65514960,4.95193006,31.54010730,20.85320279
202.00000000,0.24013282,-0.65514960,4.95193006,31.54010730,20.85320279
202.00000000,0.24013282,-0.65514960,4.95193006,31.54010730,20.85320279
206.00000000,0.23984076,-0.65633030,4.94793455,31.52092125,20.75815522
206.00000000,0.23994386,-0.65907438,4.94519047,31.52769587,20.75370904
206.00000000,0.23994386,-0.65907438,4.94519047,31.52769587,20.75370904
209.00000000,0.23975783,-0.66126260,4.94102799,31.51547144,20.72035785
209.00000000,0.23994259,-0.66125666,4.94103393,31.52761238,20.72327844
209.00000000,0.23994259,-0.66125666,4.94103393,31.52761238,20.72327844
