# samples,smse,msll,nlpd,rmse,mae
27.00000000,1.37125591,-4.13998928,10.40948629,75.36967899,51.44120856
27.00000000,1.37125591,-4.13998928,10.40948629,75.36967899,51.44120856
33.00000000,1.37106440,-5.26881595,10.66350766,75.36441570,51.41989454
33.00000000,1.37106440,-5.26881595,10.66350766,75.36441570,51.41989454
33.00000000,1.37106440,-5.26881595,10.66350766,75.36441570,51.41989454
36.00000000,1.37117966,-5.80170994,10.80786887,75.36758358,51.42398133
36.00000000,1.37117966,-5.80170994,10.80786887,75.36758358,51.42398133
36.00000000,1.37117966,-5.80170994,10.80786887,75.36758358,51.42398133
38.00000000,1.37071416,-5.69200863,10.90675799,75.35478917,51.37154048
38.00000000,1.37071416,-5.69200863,10.90675799,75.35478917,51.37154048
38.00000000,1.37071416,-5.69200863,10.90675799,75.35478917,51.37154048
41.00000000,1.37101362,-6.26123904,11.01567294,75.36302030,51.40279936
41.00000000,1.37104799,-6.20583282,11.07107915,75.36396486,51.39971421
41.00000000,1.37104799,-6.20583282,11.07107915,75.36396486,51.39971421
45.00000000,1.36634671,-5.06508427,11.27999560,75.23464368,51.26323456
45.00000000,1.36634671,-5.06508427,11.27999560,75.23464368,51.26323456
45.00000000,1.36634671,-5.06508427,11.27999560,75.23464368,51.26323456
48.00000000,1.32568693,2.91318312,11.13250199,74.10677221,50.42204820
48.00000000,1.32568693,2.91318312,11.13250199,74.10677221,50.42204820
51.00000000,1.32568693,2.91318312,11.13250199,74.10677221,50.42204820
51.00000000,1.25884941,4.21911047,10.69933653,72.21448187,49.02620508
51.00000000,1.25884941,4.21911047,10.69933653,72.21448187,49.02620508
51.00000000,1.25884941,4.21911047,10.69933653,72.21448187,49.02620508
54.00000000,1.17897106,4.17680236,10.14433528,69.88580656,47.51847364
54.00000000,1.17897106,4.17680236,10.14433528,69.88580656,47.51847364
54.00000000,1.17897106,4.17680236,10.14433528,69.88580656,47.51847364
56.00000000,1.17740708,4.11393178,10.08146470,69.83943742,47.48060818
56.00000000,1.11815976,3.98816138,9.72474656,68.05959163,46.30480679
56.00000000,1.11815976,3.98816138,9.72474656,68.05959163,46.30480679
58.00000000,1.07718769,3.74170000,9.41369396,66.80102097,45.41280960
58.00000000,1.07718769,3.74170000,9.41369396,66.80102097,45.41280960
58.00000000,1.07718769,3.74170000,9.41369396,66.80102097,45.41280960
58.00000000,1.07718769,3.74170000,9.41369396,66.80102097,45.41280960
61.00000000,1.03779818,3.43087534,9.06667405,65.56829085,44.46412718
61.00000000,1.03779818,3.43087534,9.06667405,65.56829085,44.46412718
61.00000000,1.03779818,3.43087534,9.06667405,65.56829085,44.46412718
64.00000000,1.00876413,3.16764915,8.77759377,64.64459592,43.69043629
64.00000000,1.00876413,3.16764915,8.77759377,64.64459592,43.69043629
