# x, y, z
7.812185736353196575e+00, -4.548643959576019746e+00, 1.374931992234069185e+02
8.781977009335712125e+00, -4.304298850171416113e+00, 1.367328919316559563e+02
9.447613750338918592e+00, -4.206481218677917688e+00, 1.501741934316653158e+02
9.721110652361952376e+00, -4.173733154765242759e+00, 1.967360467185657740e+02
1.014619466216034027e+01, -3.736899434342245918e+00, 1.557159588169863582e+02
1.014423097941847374e+01, -2.666615340149589120e+00, 1.345952219494127178e+02
9.954090672347533086e+00, -1.730388978675105438e+00, 1.822361408155730658e+02
9.818877986634616306e+00, -1.172677551965829457e+00, 1.993627028144686335e+02
9.765455509516586474e+00, -9.623027459918480631e-01, 1.378967546620830831e+02
9.061859744293601082e+00, -5.586321552161043202e-01, 1.274649607659042658e+02
7.974990498625325053e+00, -7.074204370186936153e-01, 1.929730203030471785e+02
6.909078958490521671e+00, -9.686384518891230089e-01, 1.430473897430649686e+02
5.865317929775843986e+00, -1.238664135858462023e+00, 1.535665522735310162e+02
4.950201934233660950e+00, -1.477192684434795789e+00, 1.244600242973734083e+02
4.411986539203302193e+00, -1.617681869396859984e+00, 8.637397138978758449e+01
4.210904342804264289e+00, -1.670191947110212904e+00, 5.728725411597331885e+01
