# samples,smse,msll,nlpd,rmse,mae
27.00000000,0.66114219,-0.14109081,5.18972607,39.62870105,30.95759871
31.00000000,0.66114219,-0.14109081,5.18972607,39.62870105,30.95759871
31.00000000,0.65446217,-0.16975590,5.17321675,39.42799362,30.70318396
31.00000000,0.65446217,-0.16975590,5.17321675,39.42799362,30.70318396
35.00000000,0.65614370,-0.17064596,5.17232668,39.47861286,30.77734589
35.00000000,0.64011474,-0.18821726,5.15428961,38.99341888,30.04370278
35.00000000,0.64011474,-0.18821726,5.15428961,38.99341888,30.04370278
39.00000000,0.61090419,-0.18316182,5.12915738,38.09333130,28.99306499
39.00000000,0.61090419,-0.18316182,5.12915738,38.09333130,28.99306499
39.00000000,0.61090419,-0.18316182,5.12915738,38.09333130,28.99306499
47.00000000,0.59463055,-0.23925278,5.09527413,37.58252977,28.28767389
47.00000000,0.59540748,-0.23857381,5.09595310,37.60707396,28.32522360
52.00000000,0.57094333,-0.25627098,5.06773284,36.82636917,27.32512087
52.00000000,0.57094333,-0.25627098,5.06773284,36.82636917,27.32512087
56.00000000,0.56240583,-0.25135374,5.05928863,36.54999400,26.81338469
56.00000000,0.55609955,-0.26512894,5.04551343,36.34449792,26.52979437
56.00000000,0.55609955,-0.26512894,5.04551343,36.34449792,26.52979437
61.00000000,0.54528580,-0.27449982,5.03096566,35.98939096,25.77614855
61.00000000,0.54030150,-0.28792624,5.01753923,35.82452903,25.55081217
61.00000000,0.54030150,-0.28792624,5.01753923,35.82452903,25.55081217
64.00000000,0.52766198,-0.30770827,4.99844554,35.40301934,24.80277590
64.00000000,0.52766198,-0.30770827,4.99844554,35.40301934,24.80277590
68.00000000,0.51624372,-0.32640385,4.98356696,35.01787557,24.03562996
68.00000000,0.51278966,-0.33643586,4.97353495,34.90053075,23.86793320
72.00000000,0.51266121,-0.35233733,4.96372853,34.89615952,23.54576832
72.00000000,0.50969101,-0.36235380,4.95371207,34.79492376,23.39373361
72.00000000,0.50969101,-0.36235380,4.95371207,34.79492376,23.39373361
76.00000000,0.49782057,-0.37835922,4.93712559,34.38735878,22.98498285
76.00000000,0.49434432,-0.38674104,4.92874376,34.26708608,22.80263898
81.00000000,0.48841151,-0.40420942,4.91228869,34.06083934,22.28539111
81.00000000,0.48441803,-0.41886105,4.89763706,33.92130490,22.06736501
81.00000000,0.48441803,-0.41886105,4.89763706,33.92130490,22.06736501
85.00000000,0.47851130,-0.45091994,4.87258977,33.71386160,21.33665234
85.00000000,0.47874284,-0.45043658,4.87307314,33.72201758,21.36091783
88.00000000,0.47648165,-0.47215625,4.85780504,33.64228544,21.23682962
88.00000000,0.47648165,-0.47215625,4.85780504,33.64228544,21.23682962
94.00000000,0.48151811,-0.50160922,4.84328323,33.81961946,21.01890322
94.00000000,0.47895705,-0.51540610,4.82948636,33.72956094,20.89921014
94.00000000,0.47895705,-0.51540610,4.82948636,33.72956094,20.89921014
98.00000000,0.44641851,-0.55362406,4.79510094,32.56368163,20.08338577
98.00000000,0.44418018,-0.56029097,4.78843403,32.48194214,19.99336208
101.00000000,0.43254825,-0.57310281,4.77128618,32.05381177,19.50251156
101.00000000,0.43049346,-0.57967538,4.76471360,31.97758640,19.41778523
101.00000000,0.43049346,-0.57967538,4.76471360,31.97758640,19.41778523
106.00000000,0.41526194,-0.60256117,4.73660538,31.40678379,18.90340845
106.00000000,0.41338471,-0.60883532,4.73033124,31.33571477,18.83370258
110.00000000,0.39890831,-0.63247491,4.70150948,30.78214952,18.29427924
110.00000000,0.39822812,-0.63326732,4.70071706,30.75589445,18.27250656
112.00000000,0.39822812,-0.63326732,4.70071706,30.75589445,18.27250656
112.00000000,0.39336881,-0.64801481,4.68733540,30.56767189,18.08979465
112.00000000,0.39336881,-0.64801481,4.68733540,30.56767189,18.08979465
119.00000000,0.37119987,-0.69837999,4.63662609,29.69383635,16.77753098
119.00000000,0.37119987,-0.69837999,4.63662609,29.69383635,16.77753098
119.00000000,0.37119987,-0.69837999,4.63662609,29.69383635,16.77753098
123.00000000,0.36722693,-0.71771183,4.61231595,29.53450293,16.54055070
123.00000000,0.36722693,-0.71771183,4.61231595,29.53450293,16.54055070
