# samples,smse,msll,nlpd,rmse,mae
34.00000000,1.47344015,-8.14212430,14.78099311,59.33320656,37.23034561
34.00000000,1.47344015,-8.14212430,14.78099311,59.33320656,37.23034561
37.00000000,1.47355822,-9.27687722,15.00983615,59.33558358,37.22223135
37.00000000,1.47355822,-9.27687722,15.00983615,59.33558358,37.22223135
37.00000000,1.47355822,-9.27687722,15.00983615,59.33558358,37.22223135
41.00000000,1.47262333,-4.20247081,15.29278530,59.31675813,37.23536951
41.00000000,1.47262333,-4.20247081,15.29278530,59.31675813,37.23536951
41.00000000,1.47262333,-4.20247081,15.29278530,59.31675813,37.23536951
44.00000000,1.47259792,-0.93658236,15.46656132,59.31624631,37.36719244
44.00000000,1.47259792,-0.93658236,15.46656132,59.31624631,37.36719244
46.00000000,1.47245132,-1.17917775,15.55820454,59.31329369,37.33410648
49.00000000,1.47245132,-1.17917775,15.55820454,59.31329369,37.33410648
49.00000000,1.47229108,-1.86053742,15.68112607,59.31006621,37.28720855
49.00000000,1.47229108,-1.86053742,15.68112607,59.31006621,37.28720855
51.00000000,1.47223965,-2.30652830,15.76142221,59.30903028,37.27789152
51.00000000,1.47223965,-2.30652830,15.76142221,59.30903028,37.27789152
51.00000000,1.47223965,-2.30652830,15.76142221,59.30903028,37.27789152
54.00000000,1.47217836,-2.97424371,15.89551131,59.30779583,37.27349995
54.00000000,1.47217836,-2.97424371,15.89551131,59.30779583,37.27349995
57.00000000,1.47210635,-2.74266681,16.03944590,59.30634528,37.28414312
57.00000000,1.47208417,-2.74285275,16.03925996,59.30589857,37.28328645
57.00000000,1.47208417,-2.74285275,16.03925996,59.30589857,37.28328645
63.00000000,1.47208417,-2.74285275,16.03925996,59.30589857,37.28328645
63.00000000,1.47083802,-3.47614433,16.39715738,59.28079133,37.22960103
63.00000000,1.47083802,-3.47614433,16.39715738,59.28079133,37.22960103
67.00000000,1.41338841,3.75364713,15.98910909,58.11153293,35.78557629
67.00000000,1.41338841,3.75364713,15.98910909,58.11153293,35.78557629
70.00000000,1.27825173,7.74114727,14.69117434,55.26367512,33.51213482
70.00000000,1.27825173,7.74114727,14.69117434,55.26367512,33.51213482
70.00000000,1.27825173,7.74114727,14.69117434,55.26367512,33.51213482
74.00000000,1.08073720,7.11721276,12.75634331,50.81496364,30.70291591
74.00000000,1.08173007,7.12998066,12.76911121,50.83829998,30.71790683
74.00000000,1.08173007,7.12998066,12.76911121,50.83829998,30.71790683
78.00000000,0.92807624,5.85802446,11.26714854,47.08942600,28.43193045
78.00000000,0.93077450,5.89012266,11.29924673,47.15782946,28.46143783
81.00000000,0.79332242,4.57324968,9.90104008,43.53679275,26.04453598
81.00000000,0.79407641,4.57938344,9.90717383,43.55747696,26.04895257
81.00000000,0.79407641,4.57938344,9.90717383,43.55747696,26.04895257
