# samples,smse,msll,nlpd,rmse,mae
34.00000000,1.12923838,-0.92580282,5.71137371,62.02184220,42.09344415
37.00000000,1.12923838,-0.92580282,5.71137371,62.02184220,42.09344415
37.00000000,1.12550764,-1.06467400,5.71858577,61.91930452,41.82554787
37.00000000,1.12550764,-1.06467400,5.71858577,61.91930452,41.82554787
39.00000000,1.12550764,-1.06467400,5.71858577,61.91930452,41.82554787
39.00000000,1.12320343,-1.15476657,5.72413136,61.85588952,41.66790168
39.00000000,1.12320343,-1.15476657,5.72413136,61.85588952,41.66790168
43.00000000,1.11915633,-1.35921594,5.73550936,61.74435020,41.42891756
43.00000000,1.11915633,-1.35921594,5.73550936,61.74435020,41.42891756
43.00000000,1.11915633,-1.35921594,5.73550936,61.74435020,41.42891756
47.00000000,1.11521921,-1.57311931,5.74839903,61.63564821,41.26647194
47.00000000,1.11543301,-1.57260166,5.74891668,61.64155599,41.29085826
47.00000000,1.11543301,-1.57260166,5.74891668,61.64155599,41.29085826
50.00000000,1.11230818,-1.70567970,5.76004905,61.55515263,41.18007481
50.00000000,1.11230818,-1.70567970,5.76004905,61.55515263,41.18007481
50.00000000,1.11230818,-1.70567970,5.76004905,61.55515263,41.18007481
53.00000000,1.10908484,-1.53962363,5.77382231,61.46589805,41.03141192
53.00000000,1.10908484,-1.53962363,5.77382231,61.46589805,41.03141192
53.00000000,1.10908484,-1.53962363,5.77382231,61.46589805,41.03141192
56.00000000,1.10631943,-1.54476322,5.79120594,61.38922025,40.98512481
56.00000000,1.10638251,-1.54459993,5.79136923,61.39097018,40.99106339
62.00000000,1.00193530,-0.55226902,5.72157617,58.42136321,38.71226247
62.00000000,0.99604234,-0.56127258,5.71257262,58.24930493,38.50640434
62.00000000,0.99604234,-0.56127258,5.71257262,58.24930493,38.50640434
66.00000000,0.81978283,-0.21395555,5.50834680,52.84467790,34.34064322
66.00000000,0.81978283,-0.21395555,5.50834680,52.84467790,34.34064322
66.00000000,0.81978283,-0.21395555,5.50834680,52.84467790,34.34064322
69.00000000,0.84157128,-0.13011126,5.55266098,53.54233424,34.88580855
69.00000000,0.84157128,-0.13011126,5.55266098,53.54233424,34.88580855
71.00000000,0.84157128,-0.13011126,5.55266098,53.54233424,34.88580855
71.00000000,0.80814599,-0.11398667,5.50732980,52.46827166,33.95381983
73.00000000,0.78624413,-0.09737999,5.47620930,51.75240724,33.33615347
73.00000000,0.78500397,-0.09991256,5.47367673,51.71157586,33.29756845
73.00000000,0.78500397,-0.09991256,5.47367673,51.71157586,33.29756845
74.00000000,0.78500397,-0.09991256,5.47367673,51.71157586,33.29756845
74.00000000,0.77314898,-0.09030819,5.45584888,51.31962098,32.99628967
74.00000000,0.77314898,-0.09030819,5.45584888,51.31962098,32.99628967
80.00000000,0.77314898,-0.09030819,5.45584888,51.31962098,32.99628967
80.00000000,0.77415696,-0.07244903,5.44550025,51.35306358,32.95505049
80.00000000,0.77415696,-0.07244903,5.44550025,51.35306358,32.95505049
84.00000000,0.77415696,-0.07244903,5.44550025,51.35306358,32.95505049
84.00000000,0.76188105,-0.10268400,5.41530915,50.94428038,32.59604108
84.00000000,0.76188105,-0.10268400,5.41530915,50.94428038,32.59604108
87.00000000,0.76188105,-0.10191833,5.41607481,50.94428038,32.59604108
87.00000000,0.75827341,-0.12104820,5.39950284,50.82352230,32.49080382
90.00000000,0.75554273,-0.14054174,5.38447599,50.73192753,32.40831453
90.00000000,0.75554273,-0.14054174,5.38447599,50.73192753,32.40831453
90.00000000,0.75554273,-0.14054174,5.38447599,50.73192753,32.40831453
93.00000000,0.75029099,-0.16909463,5.36389759,50.55530244,32.25012973
93.00000000,0.75029099,-0.16909463,5.36389759,50.55530244,32.25012973
93.00000000,0.75029099,-0.16909463,5.36389759,50.55530244,32.25012973
96.00000000,0.75100393,-0.18673789,5.35314476,50.57931592,32.24072234
96.00000000,0.75100393,-0.18673789,5.35314476,50.57931592,32.24072234
98.00000000,0.75119697,-0.19584212,5.34623204,50.58581603,32.26096807
98.00000000,0.75119697,-0.19584212,5.34623204,50.58581603,32.26096807
100.00000000,0.75181486,-0.20810329,5.33911060,50.60661621,32.23992060
100.00000000,0.75181486,-0.20810329,5.33911060,50.60661621,32.23992060
103.00000000,0.75181486,-0.20810329,5.33911060,50.60661621,32.23992060
103.00000000,0.75298530,-0.22573608,5.32897287,50.64599370,32.20916536
103.00000000,0.75298530,-0.22573608,5.32897287,50.64599370,32.20916536
103.00000000,0.75298530,-0.22573608,5.32897287,50.64599370,32.20916536
105.00000000,0.75233565,-0.23991252,5.32042688,50.62414092,32.18118391
105.00000000,0.75369746,-0.23765712,5.32268228,50.66993786,32.21804721
105.00000000,0.75369746,-0.23765712,5.32268228,50.66993786,32.21804721
108.00000000,0.75181556,-0.25303389,5.31642633,50.60663988,32.15540456
108.00000000,0.75380195,-0.25679977,5.31266045,50.67345021,32.20837616
108.00000000,0.75380195,-0.25679977,5.31266045,50.67345021,32.20837616
110.00000000,0.75314516,-0.27014150,5.30564933,50.65136938,32.18708872
110.00000000,0.75314516,-0.27014150,5.30564933,50.65136938,32.18708872
110.00000000,0.75314516,-0.27014150,5.30564933,50.65136938,32.18708872
110.00000000,0.75314516,-0.27014150,5.30564933,50.65136938,32.18708872
114.00000000,0.75024548,-0.29797546,5.29047420,50.55376916,32.08707846
114.00000000,0.75024548,-0.29797546,5.29047420,50.55376916,32.08707846
114.00000000,0.75024548,-0.29797546,5.29047420,50.55376916,32.08707846
118.00000000,0.74667045,-0.32686929,5.27537932,50.43317719,31.99183309
118.00000000,0.74667045,-0.32686929,5.27537932,50.43317719,31.99183309
121.00000000,0.74458836,-0.34786909,5.26508676,50.36281171,31.94037885
121.00000000,0.74458836,-0.34786909,5.26508676,50.36281171,31.94037885
122.00000000,0.74458836,-0.34786909,5.26508676,50.36281171,31.94037885
122.00000000,0.74413818,-0.35464485,5.26191016,50.34758464,31.93135450
122.00000000,0.74413818,-0.35464485,5.26191016,50.34758464,31.93135450
126.00000000,0.74382431,-0.38036549,5.25067404,50.33696540,31.94699965
126.00000000,0.74382431,-0.38036549,5.25067404,50.33696540,31.94699965
127.00000000,0.74409814,-0.38665927,5.24814205,50.34623019,31.95503148
127.00000000,0.74409814,-0.38665927,5.24814205,50.34623019,31.95503148
127.00000000,0.74409814,-0.38665927,5.24814205,50.34623019,31.95503148
135.00000000,0.74669537,-0.43830600,5.22870759,50.43401889,31.99240291
135.00000000,0.74924446,-0.44159059,5.22542299,50.52003203,32.04324018
135.00000000,0.74924446,-0.44159059,5.22542299,50.52003203,32.04324018
140.00000000,0.75034119,-0.48913753,5.19877258,50.55699359,32.00387091
140.00000000,0.75229627,-0.48602642,5.20188369,50.62281622,32.05090879
140.00000000,0.75229627,-0.48602642,5.20188369,50.62281622,32.05090879
140.00000000,0.75229627,-0.48602642,5.20188369,50.62281622,32.05090879
144.00000000,0.75201681,-0.51509748,5.18950697,50.61341281,31.98081015
144.00000000,0.75463837,-0.51787454,5.18672992,50.70155621,32.03513593
150.00000000,0.71953280,-0.56151085,5.12553949,49.50820087,31.14192663
150.00000000,0.71953280,-0.56151085,5.12553949,49.50820087,31.14192663
156.00000000,0.56473418,-0.68290636,4.95285945,43.86053100,27.94870118
156.00000000,0.56473418,-0.68290636,4.95285945,43.86053100,27.94870118
156.00000000,0.56473418,-0.68290636,4.95285945,43.86053100,27.94870118
158.00000000,0.51231900,-0.71728078,4.88735928,41.77554044,26.81596822
158.00000000,0.50946097,-0.72045484,4.88418522,41.65885266,26.73423335
161.00000000,0.45986937,-0.75400539,4.82531188,39.57938945,25.64881699
161.00000000,0.45986937,-0.75400539,4.82531188,39.57938945,25.64881699
161.00000000,0.45986937,-0.75400539,4.82531188,39.57938945,25.64881699
163.00000000,0.45986937,-0.75400539,4.82531188,39.57938945,25.64881699
163.00000000,0.40207907,-0.79857243,4.75578695,37.00901947,24.26310824
163.00000000,0.40207907,-0.79857243,4.75578695,37.00901947,24.26310824
163.00000000,0.40207907,-0.79857243,4.75578695,37.00901947,24.26310824
165.00000000,0.39857778,-0.79310530,4.75102726,36.84753061,24.15252693
165.00000000,0.39857778,-0.79310530,4.75102726,36.84753061,24.15252693
165.00000000,0.39857778,-0.79310530,4.75102726,36.84753061,24.15252693
167.00000000,0.39857778,-0.79310530,4.75102726,36.84753061,24.15252693
167.00000000,0.36464495,-0.81924000,4.70854323,35.24414247,23.11996920
167.00000000,0.36464495,-0.81924000,4.70854323,35.24414247,23.11996920
170.00000000,0.36529039,-0.81107639,4.70543404,35.27532088,23.11498881
170.00000000,0.36529039,-0.81107639,4.70543404,35.27532088,23.11498881
170.00000000,0.36529039,-0.81107639,4.70543404,35.27532088,23.11498881
170.00000000,0.36529039,-0.81107639,4.70543404,35.27532088,23.11498881
172.00000000,0.35831723,-0.81955057,4.69208395,34.93700689,22.90408359
172.00000000,0.35831723,-0.81955057,4.69208395,34.93700689,22.90408359
175.00000000,0.35687857,-0.83144424,4.67797289,34.86679949,22.87015400
175.00000000,0.35687857,-0.83144424,4.67797289,34.86679949,22.87015400
177.00000000,0.35053471,-0.85182293,4.65861996,34.55551415,22.75450076
177.00000000,0.35053471,-0.85182293,4.65861996,34.55551415,22.75450076
177.00000000,0.35053471,-0.85182293,4.65861996,34.55551415,22.75450076
179.00000000,0.35702127,-0.85468136,4.65642747,34.87376956,22.98225025
179.00000000,0.35702127,-0.85468136,4.65642747,34.87376956,22.98225025
181.00000000,0.36737185,-0.84560279,4.66240314,35.37567916,23.22849899
181.00000000,0.36296196,-0.85494894,4.65305699,35.16271517,23.06990640
181.00000000,0.36296196,-0.85494894,4.65305699,35.16271517,23.06990640
184.00000000,0.36533044,-0.86013650,4.64479656,35.27725426,23.14436098
184.00000000,0.36533044,-0.86013650,4.64479656,35.27725426,23.14436098
186.00000000,0.36247262,-0.87168176,4.63174452,35.13900428,23.03413392
186.00000000,0.36336706,-0.86698315,4.63644313,35.18233205,23.06801180
186.00000000,0.36336706,-0.86698315,4.63644313,35.18233205,23.06801180
187.00000000,0.36187563,-0.86849288,4.63267605,35.11005546,23.02378607
189.00000000,0.35939457,-0.87255426,4.62521337,34.98948912,22.96293121
189.00000000,0.35939457,-0.87255426,4.62521337,34.98948912,22.96293121
192.00000000,0.35756840,-0.87358790,4.62101117,34.90048096,22.88931987
192.00000000,0.35765627,-0.87830541,4.61629366,34.90476897,22.89929246
192.00000000,0.35765627,-0.87830541,4.61629366,34.90476897,22.89929246
193.00000000,0.35818544,-0.87908220,4.61396538,34.93058132,22.91557554
193.00000000,0.35755179,-0.87946757,4.61358001,34.89967043,22.89692883
193.00000000,0.35755179,-0.87946757,4.61358001,34.89967043,22.89692883
195.00000000,0.35945631,-0.88299453,4.60990568,34.99249458,22.94678509
195.00000000,0.35890057,-0.88718062,4.60571959,34.96543393,22.92433869
195.00000000,0.35890057,-0.88718062,4.60571959,34.96543393,22.92433869
195.00000000,0.35890057,-0.88718062,4.60571959,34.96543393,22.92433869
198.00000000,0.37372361,-0.88506356,4.60853636,35.68018615,23.34520196
198.00000000,0.36910935,-0.88983440,4.60376552,35.45923554,23.20278166
198.00000000,0.36910935,-0.88983440,4.60376552,35.45923554,23.20278166
198.00000000,0.36910935,-0.88983440,4.60376552,35.45923554,23.20278166
201.00000000,0.37572097,-0.89160351,4.59865600,35.77540563,23.31561262
201.00000000,0.37572097,-0.89160351,4.59865600,35.77540563,23.31561262
201.00000000,0.37572097,-0.89160351,4.59865600,35.77540563,23.31561262
203.00000000,0.37572097,-0.89160351,4.59865600,35.77540563,23.31561262
203.00000000,0.37677565,-0.89505150,4.59384128,35.82558272,23.33956945
203.00000000,0.37677565,-0.89505150,4.59384128,35.82558272,23.33956945
205.00000000,0.37690074,-0.89964479,4.58916778,35.83152887,23.39581602
205.00000000,0.37690074,-0.89964479,4.58916778,35.83152887,23.39581602
205.00000000,0.37690074,-0.89964479,4.58916778,35.83152887,23.39581602
205.00000000,0.37690074,-0.89964479,4.58916778,35.83152887,23.39581602
207.00000000,0.37376046,-0.90723286,4.58062222,35.68194545,23.21996102
207.00000000,0.37376046,-0.90723286,4.58062222,35.68194545,23.21996102
210.00000000,0.37105670,-0.92031788,4.56631621,35.55265078,23.12538563
210.00000000,0.37180887,-0.91547006,4.57116403,35.58866673,23.15570346
210.00000000,0.37180887,-0.91547006,4.57116403,35.58866673,23.15570346
210.00000000,0.37180887,-0.91547006,4.57116403,35.58866673,23.15570346
213.00000000,0.37416649,-0.92092627,4.56509686,35.70132131,23.21725143
213.00000000,0.37416649,-0.92092627,4.56509686,35.70132131,23.21725143
216.00000000,0.37751439,-0.92619419,4.55951314,35.86068656,23.26781494
218.00000000,0.38040879,-0.92684793,4.55891977,35.99789584,23.33796740
218.00000000,0.37918816,-0.93012941,4.55563829,35.94009595,23.30119042
220.00000000,0.37865373,-0.93505070,4.55070592,35.91476003,23.29708709
220.00000000,0.37865373,-0.93505070,4.55070592,35.91476003,23.29708709
223.00000000,0.37865373,-0.93505070,4.55070592,35.91476003,23.29708709
223.00000000,0.37624041,-0.94279282,4.54321473,35.80012676,23.21625038
223.00000000,0.37624041,-0.94279282,4.54321473,35.80012676,23.21625038
225.00000000,0.37624041,-0.94279282,4.54321473,35.80012676,23.21625038
225.00000000,0.37533490,-0.94945936,4.53731565,35.75702034,23.14048151
225.00000000,0.37533490,-0.94945936,4.53731565,35.75702034,23.14048151
228.00000000,0.37533490,-0.94945936,4.53731565,35.75702034,23.14048151
228.00000000,0.37545163,-0.95756958,4.53128427,35.76257993,23.09415698
228.00000000,0.37545163,-0.95756958,4.53128427,35.76257993,23.09415698
