# samples,smse,msll,nlpd,rmse,mae
25.00000000,0.73316297,-0.08432301,5.50668583,55.11092128,47.33285090
25.00000000,0.71824696,-0.11030735,5.49246272,54.54743165,46.85184449
25.00000000,0.71824696,-0.11030735,5.49246272,54.54743165,46.85184449
29.00000000,0.72088116,-0.13305934,5.48771479,54.64736785,47.13594022
29.00000000,0.71765581,-0.13849974,5.48227439,54.52497962,46.98673423
29.00000000,0.71765581,-0.13849974,5.48227439,54.52497962,46.98673423
32.00000000,0.71765581,-0.13849974,5.48227439,54.52497962,46.98673423
32.00000000,0.71058369,-0.15668200,5.47143363,54.25565717,46.47849299
32.00000000,0.71058369,-0.15668200,5.47143363,54.25565717,46.47849299
35.00000000,0.71071751,-0.15411957,5.46278744,54.26076549,46.14069591
35.00000000,0.71071751,-0.15411957,5.46278744,54.26076549,46.14069591
40.00000000,0.70741635,-0.18729274,5.44938179,54.13460292,46.01211768
40.00000000,0.70458508,-0.18904063,5.44763390,54.02616401,45.88228095
40.00000000,0.70458508,-0.18904063,5.44763390,54.02616401,45.88228095
40.00000000,0.70458508,-0.18904063,5.44763390,54.02616401,45.88228095
45.00000000,0.63290155,-0.21777144,5.40416978,51.20418880,43.04203701
45.00000000,0.63186254,-0.22073482,5.40120641,51.16214155,42.99436041
50.00000000,0.59885374,-0.27623763,5.37097492,49.80784961,41.58318474
50.00000000,0.59885374,-0.27623763,5.37097492,49.80784961,41.58318474
53.00000000,0.59885374,-0.27623763,5.37097492,49.80784961,41.58318474
53.00000000,0.59079932,-0.30811706,5.35861193,49.47176493,41.21423491
53.00000000,0.59079932,-0.30811706,5.35861193,49.47176493,41.21423491
56.00000000,0.57799008,-0.34276034,5.34368391,48.93252211,40.70476653
59.00000000,0.57799008,-0.34276034,5.34368391,48.93252211,40.70476653
59.00000000,0.56118306,-0.37579558,5.32510062,48.21583446,40.08032382
59.00000000,0.56118306,-0.37579558,5.32510062,48.21583446,40.08032382
62.00000000,0.56442867,-0.40116476,5.32312639,48.35506174,40.23895689
