# samples,smse,msll,nlpd,rmse,mae
46.00000000,0.36418238,-0.19292577,5.46021156,38.84157882,31.78285862
46.00000000,0.36418238,-0.19292577,5.46021156,38.84157882,31.78285862
50.00000000,0.34303886,-0.19902296,5.43457219,37.69719768,30.28890314
50.00000000,0.34303886,-0.19902296,5.43457219,37.69719768,30.28890314
50.00000000,0.34303886,-0.19902296,5.43457219,37.69719768,30.28890314
54.00000000,0.33702337,-0.20297630,5.41530217,37.36520947,29.77907255
54.00000000,0.33702337,-0.20297630,5.41530217,37.36520947,29.77907255
62.00000000,0.31569083,-0.22091976,5.37758616,36.16332806,28.48562157
62.00000000,0.31219131,-0.22751003,5.37099589,35.96232956,28.28277602
67.00000000,0.28874588,-0.24579789,5.34616524,34.58559949,27.23519974
67.00000000,0.28511365,-0.25288772,5.33907541,34.36737930,27.02577097
72.00000000,0.25083397,-0.28823810,5.30282374,32.23521594,25.17538554
72.00000000,0.24955967,-0.28961344,5.30144840,32.15323037,25.09579516
76.00000000,0.23698485,-0.30218867,5.29045032,31.33269125,24.02777019
76.00000000,0.23254446,-0.31983535,5.27280364,31.03776250,23.71336517
76.00000000,0.23254446,-0.31983535,5.27280364,31.03776250,23.71336517
80.00000000,0.23254446,-0.31983535,5.27280364,31.03776250,23.71336517
80.00000000,0.22474219,-0.34819934,5.24764155,30.51263514,22.83482098
80.00000000,0.22474219,-0.34819934,5.24764155,30.51263514,22.83482098
83.00000000,0.22131478,-0.36943294,5.22983038,30.27907618,22.39475641
83.00000000,0.22131478,-0.36943294,5.22983038,30.27907618,22.39475641
83.00000000,0.22131478,-0.36943294,5.22983038,30.27907618,22.39475641
87.00000000,0.21779897,-0.39852673,5.20620077,30.03760599,21.95776632
87.00000000,0.21779897,-0.39852673,5.20620077,30.03760599,21.95776632
94.00000000,0.21903739,-0.43397177,5.18254205,30.12288288,22.04942260
94.00000000,0.21365376,-0.45272334,5.16379048,29.75039099,21.67834095
94.00000000,0.21365376,-0.45272334,5.16379048,29.75039099,21.67834095
97.00000000,0.21200968,-0.47665787,5.14567786,29.63570456,21.58188537
97.00000000,0.21200968,-0.47665787,5.14567786,29.63570456,21.58188537
97.00000000,0.21200968,-0.47665787,5.14567786,29.63570456,21.58188537
103.00000000,0.20880337,-0.52456274,5.11067290,29.41075394,21.36301443
103.00000000,0.20880337,-0.52456274,5.11067290,29.41075394,21.36301443
103.00000000,0.20880337,-0.52456274,5.11067290,29.41075394,21.36301443
104.00000000,0.20832849,-0.53258918,5.10495057,29.37729104,21.32942429
104.00000000,0.20832849,-0.53258918,5.10495057,29.37729104,21.32942429
106.00000000,0.20720347,-0.54935112,5.09298140,29.29786159,21.26625929
106.00000000,0.20745851,-0.54869620,5.09363632,29.31588698,21.27683695
106.00000000,0.20745851,-0.54869620,5.09363632,29.31588698,21.27683695
107.00000000,0.20705650,-0.55664772,5.08803715,29.28746915,21.25750685
107.00000000,0.20705650,-0.55664772,5.08803715,29.28746915,21.25750685
109.00000000,0.20605778,-0.57341494,5.07630176,29.21675081,21.21230548
109.00000000,0.20628811,-0.57279736,5.07691934,29.23307586,21.22053100
109.00000000,0.20628811,-0.57279736,5.07691934,29.23307586,21.22053100
109.00000000,0.20628811,-0.57279736,5.07691934,29.23307586,21.22053100
109.00000000,0.20628811,-0.57279736,5.07691934,29.23307586,21.22053100
111.00000000,0.20628811,-0.57279736,5.07691934,29.23307586,21.22053100
111.00000000,0.20557296,-0.58890246,5.06592527,29.18235966,21.18643005
111.00000000,0.20557296,-0.58890246,5.06592527,29.18235966,21.18643005
111.00000000,0.20557296,-0.58890246,5.06592527,29.18235966,21.18643005
113.00000000,0.20619222,-0.59147483,5.06335290,29.22628012,21.22475842
113.00000000,0.20491836,-0.60498041,5.05507131,29.13586034,21.15654567
113.00000000,0.20491836,-0.60498041,5.05507131,29.13586034,21.15654567
116.00000000,0.20403344,-0.62912260,5.03898719,29.07288172,21.11972805
116.00000000,0.20403344,-0.62912260,5.03898719,29.07288172,21.11972805
116.00000000,0.20403344,-0.62912260,5.03898719,29.07288172,21.11972805
116.00000000,0.20403344,-0.62912260,5.03898719,29.07288172,21.11972805
118.00000000,0.20350010,-0.64518792,5.02842759,29.03485913,21.09664050
118.00000000,0.20350010,-0.64518792,5.02842759,29.03485913,21.09664050
119.00000000,0.20325085,-0.65321286,5.02320657,29.01707218,21.08590230
119.00000000,0.20325085,-0.65321286,5.02320657,29.01707218,21.08590230
119.00000000,0.20325085,-0.65321286,5.02320657,29.01707218,21.08590230
119.00000000,0.20325085,-0.65321286,5.02320657,29.01707218,21.08590230
121.00000000,0.20278553,-0.66918682,5.01289206,28.98383800,21.06489130
121.00000000,0.20278553,-0.66918682,5.01289206,28.98383800,21.06489130
121.00000000,0.20278553,-0.66918682,5.01289206,28.98383800,21.06489130
121.00000000,0.20278553,-0.66918682,5.01289206,28.98383800,21.06489130
123.00000000,0.20236392,-0.68524247,5.00274746,28.95369175,21.04832888
123.00000000,0.20236392,-0.68524247,5.00274746,28.95369175,21.04832888
123.00000000,0.20236392,-0.68524247,5.00274746,28.95369175,21.04832888
124.00000000,0.20216709,-0.69323800,4.99773526,28.93960792,21.04064027
124.00000000,0.20216709,-0.69323800,4.99773526,28.93960792,21.04064027
124.00000000,0.20216709,-0.69323800,4.99773526,28.93960792,21.04064027
126.00000000,0.20180237,-0.70915567,4.98782976,28.91349184,21.02614377
126.00000000,0.20180237,-0.70915567,4.98782976,28.91349184,21.02614377
127.00000000,0.20163316,-0.71711732,4.98293898,28.90136758,21.01949880
127.00000000,0.20163316,-0.71711732,4.98293898,28.90136758,21.01949880
129.00000000,0.20132134,-0.73299703,4.97327457,28.87901104,21.00759604
129.00000000,0.20132134,-0.73299703,4.97327457,28.87901104,21.00759604
130.00000000,0.20117708,-0.74087457,4.96850131,28.86866264,21.00222710
130.00000000,0.20117708,-0.74087457,4.96850131,28.86866264,21.00222710
130.00000000,0.20117708,-0.74087457,4.96850131,28.86866264,21.00222710
132.00000000,0.20088086,-0.75601305,4.95964766,28.84740108,20.99455593
132.00000000,0.20091085,-0.75659256,4.95906814,28.84955421,20.99271229
132.00000000,0.20091085,-0.75659256,4.95906814,28.84955421,20.99271229
134.00000000,0.20091085,-0.75659256,4.95906814,28.84955421,20.99271229
134.00000000,0.20067611,-0.77214815,4.94979880,28.83269538,20.98313296
134.00000000,0.20067611,-0.77214815,4.94979880,28.83269538,20.98313296
134.00000000,0.20067611,-0.77214815,4.94979880,28.83269538,20.98313296
135.00000000,0.20056638,-0.77996559,4.94522844,28.82481175,20.97892858
138.00000000,0.20027030,-0.80335575,4.93171671,28.80352785,20.97081942
138.00000000,0.20027030,-0.80335575,4.93171671,28.80352785,20.97081942
138.00000000,0.20027030,-0.80335575,4.93171671,28.80352785,20.97081942
