# samples,smse,msll,nlpd,rmse,mae
26.00000000,0.80759385,-0.14158886,5.20790484,43.79846648,36.33435293
26.00000000,0.80759385,-0.14158886,5.20790484,43.79846648,36.33435293
26.00000000,0.80759385,-0.14158886,5.20790484,43.79846648,36.33435293
30.00000000,0.80475370,-0.16856955,5.20103557,43.72138329,36.23510066
30.00000000,0.80475370,-0.16856955,5.20103557,43.72138329,36.23510066
30.00000000,0.80475370,-0.16856955,5.20103557,43.72138329,36.23510066
33.00000000,0.79962371,-0.19978510,5.19389459,43.58180709,35.81616247
33.00000000,0.79962371,-0.19978510,5.19389459,43.58180709,35.81616247
33.00000000,0.79962371,-0.19978510,5.19389459,43.58180709,35.81616247
36.00000000,0.79919531,-0.24003868,5.18827781,43.57013104,35.59249160
36.00000000,0.79960841,-0.23972323,5.18859326,43.58139014,35.61341245
39.00000000,0.80283497,-0.28027146,5.18612415,43.66923082,35.54291953
39.00000000,0.80123219,-0.28228426,5.18411134,43.62561857,35.46260970
39.00000000,0.80123219,-0.28228426,5.18411134,43.62561857,35.46260970
39.00000000,0.80123219,-0.28228426,5.18411134,43.62561857,35.46260970
43.00000000,0.80038369,-0.34181213,5.17738309,43.60251279,35.29482747
43.00000000,0.80038369,-0.34181213,5.17738309,43.60251279,35.29482747
49.00000000,0.79725220,-0.43336006,5.16733140,43.51713212,35.09436174
49.00000000,0.79631871,-0.43445990,5.16623156,43.49164784,35.04865469
52.00000000,0.79731786,-0.48262629,5.16166509,43.51892401,34.94965666
52.00000000,0.79731786,-0.48262629,5.16166509,43.51892401,34.94965666
52.00000000,0.79731786,-0.48262629,5.16166509,43.51892401,34.94965666
56.00000000,0.80479158,-0.54593839,5.16012740,43.72241234,35.01266148
56.00000000,0.80479158,-0.54593839,5.16012740,43.72241234,35.01266148
60.00000000,0.80983953,-0.61009226,5.15776449,43.85931931,35.01456639
60.00000000,0.80983953,-0.61009226,5.15776449,43.85931931,35.01456639
60.00000000,0.80983953,-0.61009226,5.15776449,43.85931931,35.01456639
63.00000000,0.81112994,-0.65763966,5.15522647,43.89424850,34.96446070
63.00000000,0.81112994,-0.65763966,5.15522647,43.89424850,34.96446070
65.00000000,0.81129018,-0.68827890,5.15423821,43.89858406,34.94181560
65.00000000,0.81129018,-0.68827890,5.15423821,43.89858406,34.94181560
