# samples,smse,msll,nlpd,rmse,mae
28.00000000,0.65213609,-0.07956552,5.51212558,51.97643977,43.88852727
31.00000000,0.62152777,-0.09328824,5.49161554,50.74201138,42.18761465
31.00000000,0.62152777,-0.09328824,5.49161554,50.74201138,42.18761465
35.00000000,0.62295503,-0.09462775,5.49027603,50.80023932,42.27572663
35.00000000,0.60487048,-0.11181894,5.47275766,50.05743661,41.13772879
38.00000000,0.60336786,-0.12577773,5.46362345,49.99522143,41.02813193
38.00000000,0.60131976,-0.12724534,5.46215584,49.91029632,40.89929643
38.00000000,0.60131976,-0.12724534,5.46215584,49.91029632,40.89929643
38.00000000,0.60131976,-0.12724534,5.46215584,49.91029632,40.89929643
42.00000000,0.59123737,-0.15587199,5.44493962,49.49010197,40.30493431
42.00000000,0.59171804,-0.15558455,5.44522706,49.51021525,40.33468316
46.00000000,0.57371196,-0.19254606,5.42394597,48.75109363,39.28990014
46.00000000,0.57371196,-0.19254606,5.42394597,48.75109363,39.28990014
46.00000000,0.57371196,-0.19254606,5.42394597,48.75109363,39.28990014
50.00000000,0.56238986,-0.23192388,5.40354166,48.26764936,38.48660973
50.00000000,0.56238986,-0.23192388,5.40354166,48.26764936,38.48660973
50.00000000,0.56238986,-0.23192388,5.40354166,48.26764936,38.48660973
54.00000000,0.55633634,-0.27122645,5.38560219,48.00717230,37.96267862
54.00000000,0.55633634,-0.27122645,5.38560219,48.00717230,37.96267862
54.00000000,0.55633634,-0.27122645,5.38560219,48.00717230,37.96267862
57.00000000,0.54867939,-0.28432582,5.37112100,47.67566234,37.62937322
57.00000000,0.54867939,-0.28432582,5.37112100,47.67566234,37.62937322
57.00000000,0.54867939,-0.28432582,5.37112100,47.67566234,37.62937322
57.00000000,0.54867939,-0.28432582,5.37112100,47.67566234,37.62937322
65.00000000,0.49161224,-0.25861999,5.32536517,45.12827711,35.53128313
65.00000000,0.48836996,-0.26776144,5.31622373,44.97921615,35.32676138
69.00000000,0.46207041,-0.29488874,5.29028710,43.75135321,34.32994653
