# samples,smse,msll,nlpd,rmse,mae
19.00000000,0.95177619,-0.09782469,5.47892890,56.94023635,49.78991380
23.00000000,0.87479384,-0.23464490,5.44274882,54.58894546,47.53123424
23.00000000,0.87479384,-0.23464490,5.44274882,54.58894546,47.53123424
27.00000000,0.85345749,-0.36268770,5.42703114,53.91911984,46.80546509
27.00000000,0.85345749,-0.36268770,5.42703114,53.91911984,46.80546509
27.00000000,0.85345749,-0.36268770,5.42703114,53.91911984,46.80546509
31.00000000,0.84883360,-0.45686851,5.41850752,53.77285905,46.61029425
34.00000000,0.84696554,-0.45684581,5.41281752,53.71365647,46.54654089
34.00000000,0.84696554,-0.45684581,5.41281752,53.71365647,46.54654089
39.00000000,0.83547938,-0.43643679,5.39995383,53.34819298,46.15716898
39.00000000,0.83547938,-0.43643679,5.39995383,53.34819298,46.15716898
39.00000000,0.83547938,-0.43643679,5.39995383,53.34819298,46.15716898
43.00000000,0.82875306,-0.52117580,5.38962038,53.13301003,45.81435519
43.00000000,0.82875306,-0.52117580,5.38962038,53.13301003,45.81435519
46.00000000,0.82702374,-0.54033556,5.38491041,53.07754593,45.78042475
46.00000000,0.82593184,-0.54266270,5.38258327,53.04249579,45.73204902
46.00000000,0.82593184,-0.54266270,5.38258327,53.04249579,45.73204902
50.00000000,0.82593184,-0.54266270,5.38258327,53.04249579,45.73204902
50.00000000,0.82395147,-0.53757831,5.37493836,52.97886674,45.65515777
54.00000000,0.82004943,-0.48766750,5.36826419,52.85327004,45.53443532
54.00000000,0.81854632,-0.49041858,5.36551311,52.80480900,45.46462715
54.00000000,0.81854632,-0.49041858,5.36551311,52.80480900,45.46462715
56.00000000,0.81553362,-0.44778572,5.36055117,52.70754422,45.39702854
56.00000000,0.81553362,-0.44778572,5.36055117,52.70754422,45.39702854
56.00000000,0.81553362,-0.44778572,5.36055117,52.70754422,45.39702854
58.00000000,0.81617812,-0.43764990,5.35781504,52.72836683,45.40295040
58.00000000,0.81617812,-0.43764990,5.35781504,52.72836683,45.40295040
58.00000000,0.81617812,-0.43764990,5.35781504,52.72836683,45.40295040
61.00000000,0.81347700,-0.41405676,5.35259587,52.64104306,45.31840637
61.00000000,0.81252217,-0.41525708,5.35139555,52.61013995,45.27177882
61.00000000,0.81252217,-0.41525708,5.35139555,52.61013995,45.27177882
