# samples,smse,msll,nlpd,rmse,mae
24.00000000,0.73046099,-0.03480264,5.55060086,55.00927518,45.56816812
24.00000000,0.72620319,-0.04530366,5.54640525,54.84871852,45.35228732
24.00000000,0.72620319,-0.04530366,5.54640525,54.84871852,45.35228732
24.00000000,0.72620319,-0.04530366,5.54640525,54.84871852,45.35228732
29.00000000,0.72275607,-0.08310273,5.53423970,54.71838652,45.08744865
29.00000000,0.71953151,-0.08703854,5.53030389,54.59618758,44.92287901
29.00000000,0.71953151,-0.08703854,5.53030389,54.59618758,44.92287901
29.00000000,0.71953151,-0.08703854,5.53030389,54.59618758,44.92287901
32.00000000,0.71106670,-0.12244483,5.51808450,54.27409389,44.31987934
32.00000000,0.71106670,-0.12244483,5.51808450,54.27409389,44.31987934
32.00000000,0.71106670,-0.12244483,5.51808450,54.27409389,44.31987934
32.00000000,0.71106670,-0.12244483,5.51808450,54.27409389,44.31987934
32.00000000,0.71106670,-0.12244483,5.51808450,54.27409389,44.31987934
32.00000000,0.71106670,-0.12244483,5.51808450,54.27409389,44.31987934
32.00000000,0.71106670,-0.12244483,5.51808450,54.27409389,44.31987934
32.00000000,0.71106670,-0.12244483,5.51808450,54.27409389,44.31987934
32.00000000,0.71106670,-0.12244483,5.51808450,54.27409389,44.31987934
32.00000000,0.71106670,-0.12244483,5.51808450,54.27409389,44.31987934
32.00000000,0.71106670,-0.12244483,5.51808450,54.27409389,44.31987934
32.00000000,0.71106670,-0.12244483,5.51808450,54.27409389,44.31987934
32.00000000,0.71106670,-0.12244483,5.51808450,54.27409389,44.31987934
32.00000000,0.71106670,-0.12244483,5.51808450,54.27409389,44.31987934
32.00000000,0.71106670,-0.12244483,5.51808450,54.27409389,44.31987934
32.00000000,0.71106670,-0.12244483,5.51808450,54.27409389,44.31987934
32.00000000,0.71106670,-0.12244483,5.51808450,54.27409389,44.31987934
32.00000000,0.71106670,-0.12244483,5.51808450,54.27409389,44.31987934
32.00000000,0.71106670,-0.12244483,5.51808450,54.27409389,44.31987934
32.00000000,0.71106670,-0.12244483,5.51808450,54.27409389,44.31987934
32.00000000,0.71106670,-0.12244483,5.51808450,54.27409389,44.31987934
32.00000000,0.71106670,-0.12244483,5.51808450,54.27409389,44.31987934
32.00000000,0.71106670,-0.12244483,5.51808450,54.27409389,44.31987934
32.00000000,0.71106670,-0.12244483,5.51808450,54.27409389,44.31987934
32.00000000,0.71106670,-0.12244483,5.51808450,54.27409389,44.31987934
32.00000000,0.71106670,-0.12244483,5.51808450,54.27409389,44.31987934
32.00000000,0.71106670,-0.12244483,5.51808450,54.27409389,44.31987934
32.00000000,0.71106670,-0.12244483,5.51808450,54.27409389,44.31987934
32.00000000,0.71106670,-0.12244483,5.51808450,54.27409389,44.31987934
32.00000000,0.71106670,-0.12244483,5.51808450,54.27409389,44.31987934
32.00000000,0.71106670,-0.12244483,5.51808450,54.27409389,44.31987934
32.00000000,0.71106670,-0.12244483,5.51808450,54.27409389,44.31987934
