# samples,smse,msll,nlpd,rmse,mae
33.00000000,0.65566156,-0.22263407,5.31154127,47.25978144,38.52910126
33.00000000,0.65566156,-0.22263407,5.31154127,47.25978144,38.52910126
33.00000000,0.65566156,-0.22263407,5.31154127,47.25978144,38.52910126
33.00000000,0.65566156,-0.22263407,5.31154127,47.25978144,38.52910126
36.00000000,0.65011740,-0.24349614,5.30030918,47.05954706,38.38809049
36.00000000,0.65011740,-0.24349614,5.30030918,47.05954706,38.38809049
39.00000000,0.65011740,-0.24446121,5.29934411,47.05954706,38.38809049
39.00000000,0.64580239,-0.27525231,5.29069214,46.90311330,38.22792880
39.00000000,0.64580239,-0.27525231,5.29069214,46.90311330,38.22792880
47.00000000,0.60836991,-0.35821385,5.25362456,45.52350676,36.50488179
47.00000000,0.59702931,-0.36739466,5.24444376,45.09720990,35.99598098
47.00000000,0.59702931,-0.36739466,5.24444376,45.09720990,35.99598098
51.00000000,0.57335990,-0.41500436,5.21976705,44.19422331,34.67310873
51.00000000,0.57335990,-0.41500436,5.21976705,44.19422331,34.67310873
56.00000000,0.57335990,-0.41500436,5.21976705,44.19422331,34.67310873
56.00000000,0.54955102,-0.47987697,5.18989727,43.26690761,33.08485604
56.00000000,0.54955102,-0.47987697,5.18989727,43.26690761,33.08485604
60.00000000,0.55147770,-0.47984523,5.18992902,43.34268639,33.19375322
60.00000000,0.53924434,-0.53464848,5.16951632,42.85925754,32.28088161
60.00000000,0.53924434,-0.53464848,5.16951632,42.85925754,32.28088161
60.00000000,0.53924434,-0.53464848,5.16951632,42.85925754,32.28088161
63.00000000,0.53436244,-0.57722493,5.15703955,42.66480921,31.99029504
63.00000000,0.53436244,-0.57722493,5.15703955,42.66480921,31.99029504
63.00000000,0.53436244,-0.57722493,5.15703955,42.66480921,31.99029504
66.00000000,0.53642627,-0.61179957,5.15319369,42.74712065,32.06369354
66.00000000,0.53004954,-0.61877615,5.14621711,42.49228422,31.77711716
68.00000000,0.53004954,-0.62019695,5.14479631,42.49228422,31.77711716
68.00000000,0.52724678,-0.64642864,5.13938752,42.37979123,31.65632987
