# samples,smse,msll,nlpd,rmse,mae
29.00000000,0.59968042,-0.16925841,5.47287258,49.84221618,43.00830183
29.00000000,0.59983393,-0.16921538,5.47291562,49.84859509,43.01848987
29.00000000,0.59983393,-0.16921538,5.47291562,49.84859509,43.01848987
29.00000000,0.59983393,-0.16921538,5.47291562,49.84859509,43.01848987
33.00000000,0.58960573,-0.22424584,5.45838820,49.42176556,42.55160704
33.00000000,0.58745017,-0.22552298,5.45711106,49.33134146,42.44478914
33.00000000,0.58745017,-0.22552298,5.45711106,49.33134146,42.44478914
35.00000000,0.58406920,-0.24816481,5.45054905,49.18917789,42.28550103
35.00000000,0.58406920,-0.24816481,5.45054905,49.18917789,42.28550103
35.00000000,0.58406920,-0.24816481,5.45054905,49.18917789,42.28550103
38.00000000,0.57761635,-0.29305043,5.43957439,48.91669975,41.95211484
38.00000000,0.57761635,-0.29305043,5.43957439,48.91669975,41.95211484
41.00000000,0.57951810,-0.29428622,5.43833861,48.99716064,42.05000400
41.00000000,0.57105892,-0.33679017,5.42809264,48.63824211,41.61006441
41.00000000,0.57105892,-0.33679017,5.42809264,48.63824211,41.61006441
41.00000000,0.57105892,-0.33679017,5.42809264,48.63824211,41.61006441
44.00000000,0.56467624,-0.38039312,5.41628124,48.36566547,41.26786811
44.00000000,0.56473923,-0.38035806,5.41631630,48.36836315,41.27116957
44.00000000,0.56473923,-0.38035806,5.41631630,48.36836315,41.27116957
47.00000000,0.55715075,-0.42918070,5.40352285,48.04229758,40.83165171
47.00000000,0.55715075,-0.42918070,5.40352285,48.04229758,40.83165171
47.00000000,0.55715075,-0.42918070,5.40352285,48.04229758,40.83165171
51.00000000,0.55299803,-0.49484832,5.38951539,47.86292145,40.61534823
51.00000000,0.55179956,-0.49568535,5.38867836,47.81102845,40.55304403
51.00000000,0.55179956,-0.49568535,5.38867836,47.81102845,40.55304403
51.00000000,0.55179956,-0.49568535,5.38867836,47.81102845,40.55304403
53.00000000,0.54870168,-0.53228151,5.38091503,47.67663044,40.41717160
53.00000000,0.54870168,-0.53228151,5.38091503,47.67663044,40.41717160
53.00000000,0.54870168,-0.53228151,5.38091503,47.67663044,40.41717160
57.00000000,0.54231751,-0.59686456,5.36819874,47.39845917,40.25562962
57.00000000,0.53864755,-0.60252996,5.36253334,47.23781008,40.08134294
57.00000000,0.53864755,-0.60252996,5.36253334,47.23781008,40.08134294
57.00000000,0.53864755,-0.60252996,5.36253334,47.23781008,40.08134294
59.00000000,0.53692586,-0.63863094,5.35468691,47.16225613,39.97343483
59.00000000,0.53760392,-0.63813552,5.35518233,47.19202614,40.00328234
59.00000000,0.53760392,-0.63813552,5.35518233,47.19202614,40.00328234
61.00000000,0.53760392,-0.63813552,5.35518233,47.19202614,40.00328234
61.00000000,0.53586129,-0.67202991,5.34774204,47.11547805,39.93980151
61.00000000,0.53586129,-0.67202991,5.34774204,47.11547805,39.93980151
61.00000000,0.53586129,-0.67202991,5.34774204,47.11547805,39.93980151
61.00000000,0.53586129,-0.67202991,5.34774204,47.11547805,39.93980151
68.00000000,0.53586129,-0.67202991,5.34774204,47.11547805,39.93980151
68.00000000,0.52477022,-0.71107586,5.31790677,46.62533883,39.28282690
68.00000000,0.52477022,-0.71107586,5.31790677,46.62533883,39.28282690
68.00000000,0.52477022,-0.71107586,5.31790677,46.62533883,39.28282690
68.00000000,0.52477022,-0.71107586,5.31790677,46.62533883,39.28282690
68.00000000,0.52477022,-0.71107586,5.31790677,46.62533883,39.28282690
73.00000000,0.52477022,-0.71107586,5.31790677,46.62533883,39.28282690
73.00000000,0.50571227,-0.58478019,5.28687578,45.77086857,37.84147572
73.00000000,0.50571227,-0.58478019,5.28687578,45.77086857,37.84147572
73.00000000,0.50571227,-0.58478019,5.28687578,45.77086857,37.84147572
77.00000000,0.49538268,-0.52858235,5.26459711,45.30100316,37.08763196
77.00000000,0.49538268,-0.52858235,5.26459711,45.30100316,37.08763196
77.00000000,0.49538268,-0.52858235,5.26459711,45.30100316,37.08763196
77.00000000,0.49538268,-0.52858235,5.26459711,45.30100316,37.08763196
